Time;Temp Winding;Mvar;MW
23/01/2025 08.59;80,52301788;22,94904327;163,0566254
23/01/2025 09.00;80,51635742;24,80184174;163,1036377
23/01/2025 09.01;80,46702576;21,79122543;162,5890961
23/01/2025 09.02;80,53723907;21,99713135;161,8953552
23/01/2025 09.03;80,50252533;22,3185482;160,831543
23/01/2025 09.04;80,56490326;22,38906288;160,2654572
23/01/2025 09.05;80,48840332;22,7267189;160,428772
23/01/2025 09.06;80,48840332;22,3210659;161,9180603
23/01/2025 09.07;80,49530792;23,63082123;162,1841888
23/01/2025 09.08;80,45329285;26,0268364;164,1950073
23/01/2025 09.09;80,45310211;23,04869461;163,9283295
23/01/2025 09.10;80,55131531;26,36676025;163,7107391
23/01/2025 09.11;80,55107117;25,25097656;163,8135071
23/01/2025 09.12;80,57244873;24,62163544;164,9257202
23/01/2025 09.13;80,6207428;24,99591637;164,4454498
23/01/2025 09.14;80,73965454;26,3632431;164,8688507
23/01/2025 09.15;80,79517365;26,12462234;165,0207367
23/01/2025 09.16;80,85852814;25,79018021;164,9464417
23/01/2025 09.17;80,91405487;27,20943451;165,0684204
23/01/2025 09.18;81,06079865;25,45836258;165,5403137
23/01/2025 09.19;81,10987854;26,55044937;165,5531616
23/01/2025 09.20;81,15817261;29,82079887;166,5460358
23/01/2025 09.21;81,26984406;27,8272953;166,3049316
23/01/2025 09.22;81,36752319;26,41208076;165,721405
23/01/2025 09.23;81,36752319;25,76943779;164,706955
23/01/2025 09.24;81,45132446;28,21097755;164,6602631
23/01/2025 09.25;81,46520233;27,51532745;165,2878113
23/01/2025 09.26;81,47193146;25,66860199;166,3496246
23/01/2025 09.27;81,59803772;27,62442207;166,2358398
23/01/2025 09.28;81,6740036;26,8515358;166,4549713
23/01/2025 09.29;81,62574768;27,78424644;166,4332123
23/01/2025 09.30;81,73696899;27,01712608;166,3842773
23/01/2025 09.31;81,75823975;26,01624489;166,0710602
23/01/2025 09.32;81,78649139;27,1925602;166,1890411
23/01/2025 09.33;81,88368225;26,2614994;165,6238403
23/01/2025 09.34;81,91841125;25,23180771;163,2236023
23/01/2025 09.35;81,95360565;24,72284317;162,5739136
23/01/2025 09.36;81,980896;27,17012405;161,8764343
23/01/2025 09.37;81,87680817;26,38112259;162,13237
23/01/2025 09.38;81,82949829;27,1954155;163,8604584
23/01/2025 09.39;81,78043365;25,96701813;163,8466492
23/01/2025 09.40;81,73008728;25,25301933;162,6509857
23/01/2025 09.41;81,72328186;25,77144432;162,8610077
23/01/2025 09.42;81,69577026;25,2359333;162,8905487
23/01/2025 09.43;81,64638519;26,10349464;162,4231873
23/01/2025 09.44;81,59779358;26,69695282;163,7789612
23/01/2025 09.45;81,63299561;28,46274757;164,745697
23/01/2025 09.46;81,56897736;27,41470528;165,4278717
23/01/2025 09.47;81,57637024;28,17527962;165,6780396
23/01/2025 09.48;81,66056061;28,47163963;165,6539001
23/01/2025 09.49;81,73065186;28,46153831;166,3416901
23/01/2025 09.50;81,70132446;28,29920006;166,5940247
23/01/2025 09.51;81,82767487;27,64935684;167,364624
23/01/2025 09.52;81,91181946;28,9505825;167,130722
23/01/2025 09.53;81,95360565;27,16959953;166,6620331
23/01/2025 09.54;82,05128479;28,77532578;166,8197632
23/01/2025 09.55;82,13493347;27,75191879;166,023819
23/01/2025 09.56;82,15645599;27,88922501;165,6492004
23/01/2025 09.57;82,18421173;27,76986313;164,2461853
23/01/2025 09.58;82,19779968;26,47472191;144,2453003
23/01/2025 09.59;82,08624268;25,37225151;144,3648224
23/01/2025 10.00;81,63909149;25,03144073;139,8854218
23/01/2025 10.01;81,332901;25,56424332;137,9011383
23/01/2025 10.02;80,81630707;24,46106339;138,8556976
23/01/2025 10.03;80,3694458;24,68416023;138,6350403
23/01/2025 10.04;79,85347748;22,6998558;138,9020844
23/01/2025 10.05;79,3792038;23,50614166;137,4723511
23/01/2025 10.06;78,9743576;23,88486481;138,3639221
23/01/2025 10.07;78,63247681;24,63076401;137,5846252
23/01/2025 10.08;78,27715302;24,29777527;138,528717
23/01/2025 10.09;77,89987946;24,23581696;137,5594482
23/01/2025 10.10;77,62062073;22,84193611;137,5978241
23/01/2025 10.11;77,313797;25,00639343;136,9184113
23/01/2025 10.12;77,02075958;24,19412422;137,47229
23/01/2025 10.13;76,80431366;24,0219059;136,8715057
23/01/2025 10.14;76,53235626;25,0747757;138,370163
23/01/2025 10.15;76,35895538;24,89116859;138,5386047
23/01/2025 10.16;76,14942169;24,18017387;138,0433502
23/01/2025 10.17;75,97325134;24,83311272;138,22789
23/01/2025 10.18;75,79975891;21,83884811;137,6976624
23/01/2025 10.19;75,66702271;24,20600128;136,7476654
23/01/2025 10.20;75,55555725;23,50782967;136,9446106
23/01/2025 10.21;75,4437561;24,01662827;137,4501953
23/01/2025 10.22;75,33244324;25,41509056;141,1754303
23/01/2025 10.23;75,15705109;24,83212471;140,0717163
23/01/2025 10.24;75,1293869;23,35269165;137,9711914
23/01/2025 10.25;75,08113098;25,06262398;137,966095
23/01/2025 10.26;75,01023865;22,85963821;137,9428253
23/01/2025 10.27;74,91197205;25,01674461;138,4159546
23/01/2025 10.28;74,87179565;25,17000771;137,8114929
23/01/2025 10.29;74,84442902;24,17699623;137,9646912
23/01/2025 10.30;74,8229599;24,64739037;137,6716919
23/01/2025 10.31;74,72527313;25,12893867;137,927063
23/01/2025 10.32;74,67643738;23,40967941;137,3741302
23/01/2025 10.33;74,59234619;24,78173828;137,1244049
23/01/2025 10.34;74,52991486;26,55913353;138,608429
23/01/2025 10.35;74,49495697;24,63693047;140,8869019
23/01/2025 10.36;74,45911407;24,21643829;139,8553009
23/01/2025 10.37;74,41144562;22,6050415;136,5764313
23/01/2025 10.38;74,3969574;22,76231766;137,1187592
23/01/2025 10.39;74,37516785;25,53314209;138,5616302
23/01/2025 10.40;74,41815948;22,7528019;138,1511688
23/01/2025 10.41;74,27866364;24,52187538;138,3770294
23/01/2025 10.42;74,30728912;25,05647087;138,6608429
23/01/2025 10.43;74,25105286;24,2121563;137,8823547
23/01/2025 10.44;74,35533905;23,53538704;136,7107239
23/01/2025 10.45;74,23687744;26,0074234;137,8068848
23/01/2025 10.46;74,23687744;23,06889343;139,27034
23/01/2025 10.47;74,11772156;23,03165817;140,7489014
23/01/2025 10.48;74,17966461;22,73805809;137,8185272
23/01/2025 10.49;74,23687744;22,39955521;136,88414
23/01/2025 10.50;74,17425537;24,47989082;138,3043671
23/01/2025 10.51;74,15278625;23,60077286;138,5473175
23/01/2025 10.52;74,15979004;22,97609711;138,265213
23/01/2025 10.53;74,09035492;21,2637825;136,5817871
23/01/2025 10.54;74,08257294;22,3954258;138,6269531
23/01/2025 10.55;74,03299713;23,84596634;139,6461029
23/01/2025 10.56;74,14756775;22,14361763;138,2926178
23/01/2025 10.57;74,07633209;22,07745934;137,6175995
23/01/2025 10.58;74,02790833;22,33718681;139,1412964
23/01/2025 10.59;74,1120224;23,65250015;140,2378387
23/01/2025 11.00;74,0209198;23,68086433;137,1562042
23/01/2025 11.01;74,00660706;21,73250961;136,1322021
23/01/2025 11.02;74,06298828;19,87781906;138,2417908
23/01/2025 11.03;73,99267578;23,49120712;138,266571
23/01/2025 11.04;74,00670624;21,71105385;137,4340057
23/01/2025 11.05;73,93000031;21,8437252;137,3539886
23/01/2025 11.06;73,90892029;21,95302582;138,1112823
23/01/2025 11.07;73,91636658;20,76046181;138,5863037
23/01/2025 11.08;73,90843964;20,88150787;138,2557983
23/01/2025 11.09;73,89499664;21,24579811;138,8400879
23/01/2025 11.10;73,85998535;20,50835228;139,3311462
23/01/2025 11.11;73,89499664;22,4106884;139,1371307
23/01/2025 11.12;73,92975616;20,88615799;137,0962524
23/01/2025 11.13;73,90892029;21,03834152;136,5794678
23/01/2025 11.14;73,85978699;21,0629158;136,6843567
23/01/2025 11.15;73,86665344;22,66728592;137,6558075
23/01/2025 11.16;73,77574158;21,97724342;138,0909576
23/01/2025 11.17;73,8107605;22,55582619;139,8944702
23/01/2025 11.18;73,81129456;21,33492851;138,9996033
23/01/2025 11.19;73,85988617;21,20990181;137,5540619
23/01/2025 11.20;73,82439423;21,19034195;138,7151794
23/01/2025 11.21;73,90907288;22,61444473;138,5203247
23/01/2025 11.22;73,85998535;21,37002945;138,2459869
23/01/2025 11.23;73,85978699;20,84741974;138,2139282
23/01/2025 11.24;73,83763885;20,85531235;138,4697876
23/01/2025 11.25;73,90190125;19,81193924;137,4586792
23/01/2025 11.26;73,87381744;20,67564392;137,1878815
23/01/2025 11.27;73,83251953;21,48974991;136,4821167
23/01/2025 11.28;73,81781006;20,16110611;136,1698761
23/01/2025 11.29;73,6786499;18,99207687;134,572113
23/01/2025 11.30;73,69963837;17,3549366;133,8404388
23/01/2025 11.31;73,6019516;16,79542732;130,4361115
23/01/2025 11.32;73,57379913;20,75882149;129,3119659
23/01/2025 11.33;73,40659332;22,29926491;129,1719818
23/01/2025 11.34;73,30891418;21,15259552;130,5673981
23/01/2025 11.35;73,14189911;21,74842072;133,1475525
23/01/2025 11.36;73,11355591;20,81724739;133,9159698
23/01/2025 11.37;72,95305634;21,21349716;136,5652618
23/01/2025 11.38;73,01587677;23,9359951;139,2794952
23/01/2025 11.39;72,96703339;21,4930706;139,9132843
23/01/2025 11.40;73,00926208;19,99209976;136,8491364
23/01/2025 11.41;73,09967804;21,00756073;137,0755615
23/01/2025 11.42;73,16239166;19,10727692;138,1042633
23/01/2025 11.43;73,11355591;19,38327599;137,3730774
23/01/2025 11.44;73,16239166;19,13460541;137,1934357
23/01/2025 11.45;73,19750214;20,0102005;137,6705627
23/01/2025 11.46;73,26815033;16,98389244;137,4604645
23/01/2025 11.47;73,24595642;18,16065598;137,9436798
23/01/2025 11.48;73,27400208;15,84739113;137,3743591
23/01/2025 11.49;73,23860168;16,09545708;136,3814697
23/01/2025 11.50;73,3442688;18,23682213;137,1204987
23/01/2025 11.51;73,29489136;18,04559517;138,6454468
23/01/2025 11.52;73,29508209;15,47180748;138,6902924
23/01/2025 11.53;73,30891418;15,71483612;138,5232239
23/01/2025 11.54;73,32303619;14,24328136;136,1645203
23/01/2025 11.55;73,34382629;13,08149719;135,3715057
23/01/2025 11.56;73,39276123;13,21291637;135,1319122
23/01/2025 11.57;73,30891418;13,79063511;135,8686066
23/01/2025 11.58;73,3230896;10,90218639;136,4259491
23/01/2025 11.59;73,29499054;9,742641449;134,5774689
23/01/2025 12.00;73,17612457;9,363452911;132,5446625
23/01/2025 12.01;73,1269989;7,9433074;131,7968292
23/01/2025 12.02;73,05073547;12,14362431;145,9075623
23/01/2025 12.03;73,01587677;11,47190762;146,8983154
23/01/2025 12.04;73,16239166;11,02618885;142,703537
23/01/2025 12.05;73,26007843;15,87102318;147,3367462
23/01/2025 12.06;73,45543671;14,64480305;152,6347046
23/01/2025 12.07;73,65079498;13,30814171;150,1963806
23/01/2025 12.08;73,85974121;11,95903015;144,4227142
23/01/2025 12.09;74,0761795;13,28281975;142,1916962
23/01/2025 12.10;74,13199615;15,0718441;146,3656464
23/01/2025 12.11;74,25034332;15,98963261;151,8274994
23/01/2025 12.12;74,5249939;15,01310635;151,484024
23/01/2025 12.13;74,64157104;12,92945576;145,7591858
23/01/2025 12.14;74,78790283;14,32378769;142,9348907
23/01/2025 12.15;74,88533783;12,50334167;143,5735474
23/01/2025 12.16;74,92063904;13,91091347;143,8427277
23/01/2025 12.17;74,9487915;14,57766914;148,1888885
23/01/2025 12.18;75,01831818;15,15304947;148,5821381
23/01/2025 12.19;75,15136719;15,95621777;151,1418457
23/01/2025 12.20;75,24907684;17,55124474;153,1904907
23/01/2025 12.21;75,40903473;17,85691643;160,3877563
23/01/2025 12.22;75,61817932;14,95994759;147,2728882
23/01/2025 12.23;75,84859467;15,24794579;143,0846252
23/01/2025 12.24;75,86928558;16,94474792;144,2115784
23/01/2025 12.25;75,91131592;18,50741386;147,032547
23/01/2025 12.26;75,89743805;15,17619514;145,6224518
23/01/2025 12.27;75,911026;16,59589386;145,022583
23/01/2025 12.28;75,89743805;14,34893227;145,3437805
23/01/2025 12.29;75,82751465;17,22727203;145,5667267
23/01/2025 12.30;75,88375092;17,31599808;144,305481
23/01/2025 12.31;75,82663727;17,53125572;145,1383667
23/01/2025 12.32;75,84859467;18,41438866;145,1872101
23/01/2025 12.33;75,8135376;19,25218773;146,7438354
23/01/2025 12.34;75,79152679;16,23636055;142,749115
23/01/2025 12.35;75,81330109;19,09188271;141,9114838
23/01/2025 12.36;75,79975891;17,6433773;140,8315125
23/01/2025 12.37;75,71581268;17,94746208;140,4323273
23/01/2025 12.38;75,60440063;19,95910645;140,3977509
23/01/2025 12.39;75,5207901;18,46670532;140,2275238
23/01/2025 12.40;75,492836;19,06132317;135,9085846
23/01/2025 12.41;75,34656525;18,69342995;135,6229401
23/01/2025 12.42;75,19161987;20,33491516;138,8891449
23/01/2025 12.43;75,03229523;20,06274414;139,8547211
23/01/2025 12.44;74,9832077;23,1784935;143,0875549
23/01/2025 12.45;74,94249725;20,59568405;143,7220459
23/01/2025 12.46;74,94229889;21,95784187;142,067215
23/01/2025 12.47;74,90651703;20,61756516;140,6437683
23/01/2025 12.48;74,88562775;20,63077736;141,7263947
23/01/2025 12.49;74,92910767;20,41082382;137,5567169
23/01/2025 12.50;74,85757446;17,24880028;123,060585
23/01/2025 12.51;74,72527313;17,18575668;117,3495789
23/01/2025 12.52;74,38339233;19,74185181;131,5245209
23/01/2025 12.53;74,15268707;17,68995094;101,7016449
23/01/2025 12.54;73,7765274;16,13392258;87,79022217
23/01/2025 12.55;73,19740295;17,12435722;85,82850647
23/01/2025 12.56;72,44338226;16,56948662;84,76746368
23/01/2025 12.57;71,76015472;20,4388752;88,02493286
23/01/2025 12.58;71,06227112;20,6547699;104,5204544
23/01/2025 12.59;70,52503204;23,09906769;133,6093597
23/01/2025 13.00;70,2409668;25,9223156;155,0141602
23/01/2025 13.01;70,36448669;26,4635849;161,3238983
23/01/2025 13.02;70,7416687;32,9636879;166,5442505
23/01/2025 13.03;71,4882431;29,89014626;166,7379608
23/01/2025 13.04;72,15734863;31,87600136;165,9889221
23/01/2025 13.05;72,94595337;32,35083008;166,1002045
23/01/2025 13.06;73,65079498;31,9125843;165,7207947
23/01/2025 13.07;74,36956024;32,060112;166,5574036
23/01/2025 13.08;74,96139526;29,02345276;153,9354553
23/01/2025 13.09;75,55555725;30,06925392;147,771286
23/01/2025 13.10;75,84859467;30,94781685;155,532135
23/01/2025 13.11;76,09279633;29,93600273;155,8590546
23/01/2025 13.12;76,39421082;28,53444481;148,5508575
23/01/2025 13.13;76,60198212;31,90186501;146,5341797
23/01/2025 13.14;76,67887878;29,91504478;145,9655914
23/01/2025 13.15;76,72771454;31,50652695;144,0196381
23/01/2025 13.16;76,73579407;31,5210743;143,8306122
23/01/2025 13.17;76,64415741;32,62289429;143,8399658
23/01/2025 13.18;76,66500092;33,58647919;144,1290131
23/01/2025 13.19;76,5597229;32,86410522;144,3694916
23/01/2025 13.20;76,56697845;31,97264481;144,5089569
23/01/2025 13.21;76,49749756;31,64661789;143,4533844
23/01/2025 13.22;76,41340637;33,12736893;143,6734161
23/01/2025 13.23;76,39933014;35,39326477;144,772522
23/01/2025 13.24;76,34376526;33,0587616;144,6737518
23/01/2025 13.25;76,30203247;31,94886971;144,5980988
23/01/2025 13.26;76,30184174;29,92104912;142,1707001
23/01/2025 13.27;76,26639557;32,66625595;142,2700348
23/01/2025 13.28;76,2045517;31,27025795;143,0914001
23/01/2025 13.29;76,16920471;32,5754776;144,8002472
23/01/2025 13.30;76,11997223;31,77520752;145,1299438
23/01/2025 13.31;76,19047546;31,52855492;143,5585938
23/01/2025 13.32;76,11388397;31,2738781;143,2050476
23/01/2025 13.33;76,12795258;31,74943352;142,7896423
23/01/2025 13.34;76,07930756;31,38013268;142,7196045
23/01/2025 13.35;76,07878876;29,28696251;143,6750488
23/01/2025 13.36;76,06455231;31,63763046;144,5792542
23/01/2025 13.37;75,9462738;32,3744278;145,0653076
23/01/2025 13.38;76,01659393;31,97802162;144,3474121
23/01/2025 13.39;75,99511719;31,81064987;141,3720398
23/01/2025 13.40;76,01590729;31,09544945;141,4720001
23/01/2025 13.41;75,93249512;30,90692139;140,2183533
23/01/2025 13.42;75,92461395;30,58280182;139,2641296
23/01/2025 13.43;75,84859467;30,92536736;139,374588
23/01/2025 13.44;75,73703766;31,40356827;140,3894958
23/01/2025 13.45;75,65323639;30,57348251;140,3123474
23/01/2025 13.46;75,59081268;31,66905594;141,7914429
23/01/2025 13.47;75,57614899;30,50630951;142,5280914
23/01/2025 13.48;75,6182785;31,21776009;143,2660065
23/01/2025 13.49;75,55555725;31,70717812;144,081543
23/01/2025 13.50;75,55555725;30,62737465;145,1187744
23/01/2025 13.51;75,60440063;28,27659035;143,8780518
23/01/2025 13.52;75,65323639;27,79205704;141,1785583
23/01/2025 13.53;75,63970184;26,98715019;141,7657013
23/01/2025 13.54;75,65981293;26,45081711;140,7958221
23/01/2025 13.55;75,62548065;27,66567039;141,5589447
23/01/2025 13.56;75,52059174;28,05707169;142,1124878
23/01/2025 13.57;75,50671387;26,88321304;141,617691
23/01/2025 13.58;75,49249268;28,75028801;141,4678345
23/01/2025 13.59;75,49330139;29,08135796;140,9542236
23/01/2025 14.00;75,4716568;27,77862358;141,3195648
23/01/2025 14.01;75,4225769;27,42999458;141,3397369
23/01/2025 14.02;75,40903473;28,09864044;143,0755768
23/01/2025 14.03;75,43012238;27,17134285;143,1088562
23/01/2025 14.04;75,3738327;26,49110222;143,144928
23/01/2025 14.05;75,45787811;27,80417061;142,5565186
23/01/2025 14.06;75,40903473;28,28935623;142,5150604
23/01/2025 14.07;75,38808441;27,43063354;141,8591766
23/01/2025 14.08;75,49298096;27,61478615;140,6667786
23/01/2025 14.09;75,37368774;27,67723656;138,1868134
23/01/2025 14.10;75,37423706;27,47930336;136,670166
23/01/2025 14.11;75,26251984;28,3849659;136,4652557
23/01/2025 14.12;75,17842102;25,6568737;135,8661499
23/01/2025 14.13;75,13013458;25,63554764;133,8540344
23/01/2025 14.14;75,0043869;26,60090828;133,8957977
23/01/2025 14.15;74,84928131;25,72326469;132,681076
23/01/2025 14.16;74,72527313;26,73501015;131,1963654
23/01/2025 14.17;74,56526947;26,27375603;131,5722351
23/01/2025 14.18;74,46704102;25,42391777;134,7481842
23/01/2025 14.19;74,25070953;27,00991058;135,3446808
23/01/2025 14.20;74,18803406;26,62880516;137,4493408
23/01/2025 14.21;74,1391983;25,99660301;136,9963837
23/01/2025 14.22;74,09035492;25,88511467;136,4976501
23/01/2025 14.23;74,04151917;27,10051537;137,9102478
23/01/2025 14.24;74,05500793;26,38189888;138,0605621
23/01/2025 14.25;74,07633209;26,67170715;139,2892303
23/01/2025 14.26;74,1111145;26,63437653;140,4708557
23/01/2025 14.27;74,09035492;27,79166412;140,3653259
23/01/2025 14.28;74,09035492;26,10039139;140,9632111
23/01/2025 14.29;74,17385864;27,66439819;142,6642303
23/01/2025 14.30;74,30670166;27,56949997;144,5730438
23/01/2025 14.31;74,31317902;27,59546852;145,0826874
23/01/2025 14.32;74,46776581;25,55452919;142,7425232
23/01/2025 14.33;74,56472778;27,01610565;141,5238647
23/01/2025 14.34;74,57125854;27,95318031;141,7306213
23/01/2025 14.35;74,70370483;26,97563744;145,2255707
23/01/2025 14.36;74,75225067;28,44980621;147,949707
23/01/2025 14.37;74,94132233;29,9510231;155,2467651
23/01/2025 14.38;75,10211945;28,69877052;150,7399597
23/01/2025 14.39;75,34658813;27,63990021;147,8114624
23/01/2025 14.40;75,54138184;27,48321915;145,2178497
23/01/2025 14.41;75,61777496;27,26659775;142,7303925
23/01/2025 14.42;75,71578979;27,89416885;143,16185
23/01/2025 14.43;75,73742676;28,8598423;147,0484009
23/01/2025 14.44;75,74415588;26,8812027;146,5279236
23/01/2025 14.45;75,79975891;27,48496819;144,3019257
23/01/2025 14.46;75,81368256;28,53738976;143,9400635
23/01/2025 14.47;75,8622818;26,65716362;143,6403351
23/01/2025 14.48;75,84859467;27,27439117;142,7751617
23/01/2025 14.49;75,79975891;26,06195068;142,4459839
23/01/2025 14.50;75,82732391;27,2906456;143,5448761
23/01/2025 14.51;75,79975891;28,05398369;143,8898926
23/01/2025 14.52;75,77151489;28,15349197;144,2202911
23/01/2025 14.53;75,77870178;28,54216766;144,203125
23/01/2025 14.54;75,79975891;27,50704002;144,3543854
23/01/2025 14.55;75,89231873;27,05594254;144,2867737
23/01/2025 14.56;75,86271667;27,07207489;144,4528961
23/01/2025 14.57;75,86968231;27,35899162;144,4380035
23/01/2025 14.58;75,84859467;28,60346031;144,4557953
23/01/2025 14.59;75,88394928;29,3155899;145,0760345
23/01/2025 15.00;75,86257172;29,29501343;145,0488434
